0.442167;-0.0466475;-0.491852;-0.451323;-0.098468;0.15157;-0.21984;0.345637;0.0330668;0.105884;0.122242;-0.0515305;-0.394894;0.445433;0.344813;0.332514;-0.0284585;-0.230827;0.168966;0.280419;0.446867;-0.354274;-0.147664;-0.371029;0.191244;0.0835139;0.403378;-0.247948;0.386196;0.128162;0.41409;0.1863;-0.0170446;-0.257073;0.0439924;-0.19454;-0.196005;-0.371212;0.184927;0.450041;0.279687;0.139912;0.33929;0.417966;-0.399594;-0.0486618;0.24218;-0.276818;-0.433256;-0.36523
-0.24102;-0.472137;-0.0826594;-0.201102;0.0896481;-0.345332;0.417081;-0.0496994;-0.189383;-0.414579;0.486145;-0.2687;-0.213645;-0.147542;-0.348811;-0.308802;0.480804;0.228507;-0.399686;0.246818;-0.299402;-0.378079;0.122517;-0.0113071;0.301599;0.0833003;-0.286737;-0.0105747;-0.111255;-0.170858;0.12743;0.270013;0.0421308;-0.309778;-0.339351;0.0807672;0.0991394;-0.110889;0.440489;0.152944;0.0248268;-0.445311;-0.491607;-0.422819;0.401151;-0.12096;-0.0254982;0.465361;0.0668508;0.322901
0.0251015;0.0517136;0.438841;-0.22335;0.0657826;0.389737;0.0465255;0.0824152;-0.220206;0.301141;0.310144;-0.176473;0.384304;-0.267296;0.0947447;-0.211753;-0.135395;0.17806;0.0705435;0.0132298;0.468719;0.319605;0.411405;-0.186544;0.242363;-0.452116;-0.137867;-0.295251;-0.11333;-0.486114;-0.293329;-0.374966;-0.280786;0.370876;-0.332606;0.360714;0.0198828;-0.138142;0.267663;-0.415494;-0.457488;-0.0908383;-0.311762;0.410611;0.474303;-0.137989;-0.35049;-0.126087;-0.376858;0.0587939
0.349818;0.239189;0.115314;-0.140309;-0.00791955;-0.45349;0.38348;-0.193258;-0.0706046;0.299615;-0.27221;0.0665761;-0.0388653;-0.297449;0.229789;-0.187033;-0.189596;0.351894;0.301416;-0.294885;0.314905;-0.209983;-0.349971;0.117481;0.361232;-0.173971;-0.0593432;0.278314;0.0953856;0.0305033;-0.0634327;-0.0277566;0.439146;0.310358;0.400021;-0.0360576;0.444884;-0.030076;-0.466399;-0.201682;-0.480834;0.164815;0.244224;0.134327;0.0471969;0.154317;0.0101474;0.267907;0.44818;0.259239
-0.366695;0.000808741;0.194296;-0.0693533;-0.342677;-0.488739;-0.176565;-0.163381;-0.267205;0.383145;0.477477;0.372524;-0.28869;0.448943;-0.00303659;-0.498596;-0.251122;-0.39581;0.103961;0.331019;0.200858;0.248466;-0.296014;0.33282;-0.411466;-0.49057;-0.161824;-0.389523;0.41998;-0.0932188;0.317225;0.123005;0.144734;-0.388577;-0.431791;0.269311;0.0255593;-0.0429548;-0.274468;-0.259545;0.206503;0.359401;0.497253;0.0456709;-0.23986;0.300623;-0.162038;-0.381741;-0.00578326;-0.466338
-0.0401166;-0.0916929;-0.200552;0.164266;-0.287439;0.367367;0.319605;-0.234611;-0.136372;-0.267602;-0.274957;0.182028;0.31045;-0.48526;0.37109;0.180868;-0.244713;0.100208;0.12215;-0.39758;-0.125629;0.366939;0.123707;0.171224;-0.487701;0.227012;-0.197958;-0.379696;-0.0668813;-0.00190741;0.374477;0.286828;-0.340693;0.0116733;-0.350032;-0.166005;-0.0700247;0.363399;0.402493;0.25692;0.30932;0.212699;0.0976135;-0.17275;0.476867;-0.462767;0.25399;0.134114;-0.269677;-0.251213
0.220817;-0.123585;0.233146;0.0766167;-0.347438;-0.436094;-0.463378;0.124744;0.46231;-0.217704;0.409635;-0.490722;-0.465545;0.17925;-0.494751;-0.0178686;-0.0207678;-0.17272;-0.102588;-0.0528428;0.208518;0.119984;0.0173193;-0.224754;-0.384091;-0.142598;0.0218055;-0.175466;0.141346;-0.322535;0.1245;-0.428282;-0.498566;0.489257;-0.0788446;-0.23867;0.367641;0.0641652;0.240379;-0.0215918;0.272362;0.442106;-0.449095;-0.448515;-0.474761;0.307947;0.456969;0.192038;-0.0796991;-0.00502029
0.312433;0.276147;-0.484741;0.271844;0.4859;0.175222;0.264672;-0.431455;0.306848;-0.458129;-0.212699;-0.201498;0.225089;-0.0430158;0.0502487;0.43231;0.214103;-0.155782;0.249596;-0.020249;-0.0500656;0.0587329;-0.330012;-0.46353;-0.203299;0.05562;-0.195975;-0.449004;0.129841;0.0449385;-0.487548;0.469115;0.0287637;0.0390179;-0.493408;0.410978;-0.130421;0.198935;-0.0653249;-0.461882;-0.150166;0.385861;0.352321;0.266015;-0.0242775;0.323725;-0.140339;-0.0216529;-0.456175;0.279595
-0.314661;0.399869;-0.352046;-0.33227;-0.000839259;0.283441;-0.257103;0.483886;0.234397;-0.432066;-0.204306;-0.024369;-0.29873;-0.33697;0.056444;0.455779;-0.227378;0.0171056;-0.0207984;-0.335963;0.423093;-0.37521;0.324824;-0.41583;0.402982;-0.369961;-0.0237281;0.122394;-0.171651;-0.31869;0.498505;-0.446959;0.4682;0.194815;-0.0265664;0.138661;-0.489868;0.182241;0.141743;-0.170431;0.086108;-0.200613;0.382473;0.450194;0.338588;0.271355;-0.438322;0.277642;0.309656;0.351283
0.281793;0.419431;0.433287;-0.0316019;-0.437895;-0.104053;-0.0877865;0.221885;0.482849;-0.165334;-0.238762;0.3764;-0.177541;-0.318567;-0.202475;0.0161901;0.221458;-0.163991;0.359462;0.0134434;-0.0983459;-0.382534;0.0351421;0.467254;0.474395;-0.0340434;0.182394;0.269829;-0.132954;-0.212912;-0.479736;0.455657;-0.0993835;0.34521;-0.425169;-0.00987274;-0.451689;-0.388577;0.259148;0.154073;0.407743;-0.0264748;0.369564;0.180074;0.41644;0.212882;0.279138;0.29693;0.343471;0.155568
-0.390255;-0.161245;0.0873592;-0.0965758;0.163839;-0.425291;0.311945;0.0514389;-0.102985;-0.0843989;0.451292;-0.20217;0.213309;0.153737;-0.384793;0.352748;0.363674;0.392331;0.426267;-0.447874;0.229209;0.32046;0.319605;0.0831477;0.270684;0.490051;0.337214;0.226707;-0.0750908;0.251091;-0.0528733;-0.475738;0.230125;0.00126652;-0.0802179;0.27459;-0.0393231;-0.0937681;-0.208151;0.266533;0.0530259;-0.253014;-0.0506149;-0.345149;-0.396146;0.0503098;-0.1386;0.384701;0.221885;0.158681
0.494995;0.0708792;0.0140538;0.396023;0.443327;-0.261071;-0.0117038;-0.0147557;-0.202078;0.333491;0.153096;-0.125965;0.29635;0.400449;0.0957823;0.125202;-0.223899;-0.150624;0.32049;0.0274514;0.467101;0.202231;0.127247;-0.41644;0.152638;0.234397;0.313318;-0.468719;-0.268792;0.414945;0.477844;-0.445952;0.209799;0.0516526;0.211539;-0.162893;-0.340114;-0.452391;-0.0476547;-0.374111;0.16805;-0.324915;-0.211844;-0.0576037;0.311335;0.273522;-0.0118259;0.116047;0.18984;0.27749
-0.455779;0.285302;-0.453093;0.480865;-0.497314;-0.473846;0.0084994;-0.0561693;0.369167;-0.236015;-0.0270547;0.448576;0.366146;0.124592;0.182302;-0.090228;-0.174154;-0.118763;-0.493225;0.147114;0.499054;-0.346553;-0.0268715;-0.075396;0.0607776;0.0140233;-0.431578;-0.335719;-0.404904;0.160634;-0.149403;-0.260247;0.339228;-0.192068;-0.103229;-0.244011;0.468749;-0.0431379;-0.379208;-0.278008;0.205313;-0.303186;-0.00886563;-0.478057;0.027665;-0.302301;0.180319;-0.408261;0.267418;-0.452757
0.177572;0.206626;-0.129231;-0.409391;-0.104877;0.286401;-0.392056;0.428037;0.300378;0.124775;-0.489471;-0.273064;-0.395627;-0.0516221;-0.181051;-0.495178;0.0384075;-0.28753;0.220878;-0.461028;0.249504;0.0388043;-0.33816;0.0595874;-0.153462;-0.297205;-0.490448;0.382046;0.127918;-0.424619;0.352809;-0.364834;-0.477966;0.426572;0.216269;0.241356;-0.227897;0.496033;0.47293;0.304804;0.396054;0.238182;0.234764;-0.435759;0.453398;0.146809;-0.496765;0.0666066;0.1498;0.066332
-0.139088;0.217124;0.310877;-0.104511;-0.0149388;0.363247;0.256249;0.0898923;-0.234794;-0.432554;0.105426;-0.130268;0.304987;-0.273736;0.0463729;-0.461364;-0.409635;-0.309168;-0.401517;-0.179647;0.10509;-0.454131;0.400601;-0.381008;0.174215;-0.29693;-0.443999;0.109607;0.31811;-0.0348064;0.0651418;-0.435148;0.396939;0.217124;0.377438;-0.175497;-0.172414;-0.0999939;-0.406491;-0.186575;-0.345851;-0.0748772;0.349391;0.0150304;-0.246941;0.183157;-0.0871151;0.305811;-0.0456099;0.305597
-0.475127;0.0574816;0.360195;-0.165822;-0.484527;-0.0869625;-0.358364;0.455199;0.227012;0.142781;-0.404233;0.453795;0.274987;-0.0132908;-0.256767;0.0460067;0.177908;-0.110401;0.248253;-0.256615;-0.112079;0.0347453;-0.0576647;0.407437;0.252678;0.0828425;-0.26751;0.149586;-0.059801;-0.477783;0.175649;-0.266778;-0.141774;-0.463256;-0.499847;-0.366176;-0.401669;-0.202719;-0.143941;0.413602;-0.0626698;0.0834223;0.0748466;-0.433195;-0.0740226;0.141621;-0.279626;0.492157;-0.402646;-0.314295
-0.287866;-0.251885;-0.174764;-0.0535447;0.301843;0.248009;0.364315;-0.324091;-0.315119;-0.4494;-0.396847;0.0133824;0.0278787;-0.0972472;0.0616016;0.118793;0.193289;0.190146;0.163106;-0.0200354;-0.057268;0.452574;0.314142;0.299951;-0.0999634;0.119922;-0.178854;-0.129353;0.0551622;-0.374874;-0.322993;0.339106;0.0905942;-0.449828;-0.252525;-0.227531;0.311029;-0.038255;0.389645;-0.0716727;0.458159;0.0925474;0.0328532;-0.364101;0.191;0.0243995;-0.245598;0.195395;-0.486053;-0.470244
0.37994;0.200613;-0.0668813;-0.272393;0.140858;-0.307978;-0.377621;-0.289941;0.419736;0.0461592;0.380673;-0.204245;-0.385617;-0.492828;-0.338832;-0.433195;-0.347011;-0.232078;0.454558;0.344844;0.190207;-0.49469;0.306421;0.262932;0.0166784;0.277795;0.251183;-0.410459;-0.287713;-0.310327;-0.0570849;0.46054;0.0752434;0.229942;-0.235008;-0.324458;0.357265;-0.309412;0.19921;-0.2846;-0.162862;-0.428343;0.236167;-0.363857;-0.236747;0.37875;0.107746;-0.00349437;0.19628;0.219169
0.123249;0.474609;-0.216117;-0.396542;-0.109882;0.330561;-0.00181585;-0.141835;-0.299127;0.370998;-0.132862;0.0559862;0.367153;-0.428434;-0.268334;-0.130024;0.282311;0.0143284;0.0592517;0.257775;-0.00602741;0.295343;-0.154805;0.382046;0.067217;0.0595874;-0.36642;-0.326289;-0.479614;-0.181021;-0.311884;0.443815;-0.385739;-0.290307;0.344722;-0.0494858;0.275903;0.345485;0.0772271;0.32754;-0.0612354;0.422605;0.307062;0.279931;0.0798212;0.233268;0.48822;-0.0460067;0.235343;-0.256737
0.499023;-0.113025;-0.223533;0.390591;-0.128193;0.443327;0.225669;0.260704;-0.108295;-0.356685;0.395474;-0.204764;0.0955687;-0.20922;0.13094;-0.309931;0.203024;-0.194479;-0.0633412;0.139027;0.00996429;-0.332484;0.269768;0.0796381;0.276482;-0.121662;-0.219596;-0.40286;0.139943;0.346461;0.280602;0.142842;0.0850093;-0.397153;-0.277245;-0.276971;0.001236;-0.247215;-0.0304727;-0.284722;0.360073;0.0700552;-0.364467;0.467528;0.0419477;-0.359828;-0.217093;0.336818;-0.154622;-0.0412152
-0.248497;0.323695;0.208731;-0.108875;-0.0949583;-0.0414594;0.175985;-0.100696;-0.425382;-0.403836;0.138325;-0.0569018;-0.0192419;-0.22515;0.381954;-0.0386517;0.415098;-0.204123;-0.0260475;0.339076;0.463134;0.180441;0.0174413;0.267602;-0.450591;0.159322;-0.193258;0.403378;-0.413938;-0.147664;-0.0853755;-0.268212;0.00590533;0.293298;-0.257927;0.0425275;-0.0379192;-0.0429853;-0.437529;-0.0778375;-0.0255287;-0.0555895;-0.408994;-0.329005;-0.19512;0.482299;0.110736;0.0495773;-0.15804;-0.106464
0.186697;0.261925;-0.223014;-0.305567;-0.00114444;0.0809503;-0.147755;-0.0246742;0.3258;-0.47702;0.462493;-0.279748;0.20983;-0.0226295;0.391507;0.222922;0.334925;0.197134;0.464537;0.254021;0.149129;0.0575426;-0.101886;0.137226;0.261925;0.488342;0.128193;0.389462;0.14864;0.485992;0.39819;0.0816828;-0.307581;-0.38757;-0.112018;-0.423063;-0.404447;-0.113697;-0.334651;-0.198416;0.191122;0.47293;0.240562;-0.294488;-0.313746;0.079516;0.00611896;0.068804;0.368343;0.461669
0.342341;0.309748;-0.194754;-0.0527207;-0.329951;0.451231;-0.42877;0.384671;0.2322;-0.0981628;-0.470977;0.420225;-0.115223;0.207236;0.200369;-0.48706;-0.320856;0.42877;0.255058;-0.408841;-0.483734;0.305292;-0.348994;-0.241691;-0.345119;-0.145772;0.455565;-0.0464644;0.353999;-0.431455;-0.120319;-0.0259865;0.431669;-0.134358;-0.443449;-0.235557;0.0209815;-0.0557421;-0.40466;0.380673;0.304621;-0.293817;0.441679;-0.466857;-0.490997;-0.101642;0.0760063;0.116993;-0.0602588;0.131947
-0.418882;-0.365749;0.338923;-0.0650502;-0.389981;-0.084521;0.3464;0.493805;-0.214499;0.0459456;0.345515;0.240959;-0.437468;-0.0965758;0.474944;-0.0555589;-0.415128;0.213431;0.0878475;0.455473;0.0669424;-0.471587;0.439451;-0.229423;0.232475;0.0370037;-0.115558;-0.435514;0.34109;-0.390652;0.365383;-0.150136;0.333766;-0.014481;0.473327;-0.0796991;-0.37109;-0.487915;-0.137867;0.232841;0.100208;0.334559;0.297266;0.386013;-0.233177;0.450316;0.120838;-0.149922;0.228385;-0.470244
0.413877;-0.394803;0.374935;-0.0888546;-0.363063;0.344264;0.403653;-0.324885;0.0307779;0.396329;-0.326441;0.206168;-0.442198;0.0270547;0.429228;0.146168;-0.334162;0.272301;-0.0752129;0.147053;-0.344508;-0.0387432;-0.0200354;0.328394;-0.0677969;0.0850703;0.498596;-0.153645;-0.0756706;0.167776;-0.0185705;0.480377;-0.0514695;-0.204947;-0.435575;-0.356685;-0.196402;-0.0422834;-0.38638;-0.277795;0.374111;0.365749;0.407682;0.154714;0.025132;0.38937;-0.0600146;0.148732;0.0690786;-0.216788
0.370876;0.450468;0.086108;-0.1498;0.161336;0.0677053;0.379482;0.200674;0.420194;0.354518;0.346583;-0.236045;0.494659;0.363308;0.0475326;0.207907;0.33697;-0.129231;-0.247856;0.422758;-0.322901;-0.0158544;-0.253319;0.225974;-0.466094;-0.266472;0.181661;-0.0561388;0.0948973;-0.443175;0.241844;0.0265358;0.496704;0.083636;0.419858;0.352077;-0.462828;0.124073;0.17449;0.376614;-0.14977;0.269005;-0.244987;-0.213614;-0.425047;0.00788903;0.472839;-0.192129;0.0500961;-0.229606
0.20159;-0.167653;-0.434965;-0.201895;0.387051;-0.488647;-0.301019;0.252495;0.347926;-0.021073;0.278893;0.465575;0.149251;0.35699;0.488128;-0.260704;-0.171194;0.200491;0.156545;-0.399777;0.258873;0.0379192;-0.236442;-0.0848262;0.423307;-0.336055;0.185476;-0.225272;0.392666;0.340297;-0.28222;-0.449492;-0.222831;-0.439207;0.40466;0.0325175;-0.0600757;-0.46234;0.205893;0.0526292;-0.24929;0.0640736;0.0332804;-0.498962;0.162587;-0.089465;0.187155;0.141285;0.391415;0.410367
0.224754;0.130268;-0.0194861;0.390927;-0.20867;-0.350215;-0.468627;0.106922;0.445585;-0.444304;0.381466;0.331812;0.0102084;0.450652;0.0103916;0.263665;0.479369;0.086993;0.456389;0.401761;0.0138401;-0.493805;-0.476867;0.0501877;0.0555284;-0.17922;0.0595264;-0.395566;0.0920591;0.0446944;0.0922117;0.277825;0.103351;-0.120594;0.093585;0.423154;0.220847;-0.13921;0.165487;0.106677;-0.369106;-0.226096;0.41995;0.090228;0.253777;-0.258507;0.338984;-0.122394;0.228874;-0.107562
0.393704;-0.0181738;-0.261681;0.016892;-0.295526;0.0692923;0.199393;0.113514;0.0238197;0.137196;0.357418;0.235984;-0.177908;0.380306;0.310236;-0.455779;-0.241508;-0.0966063;-0.00428785;-0.0326701;0.317957;-0.0640126;0.17336;0.383694;-0.104907;-0.295282;0.43112;-0.274926;0.106952;-0.379299;0.249107;-0.0889157;-0.384671;-0.0627003;-0.348964;0.019425;0.240287;-0.465239;0.474944;-0.400815;-0.354396;-0.0114902;-0.206015;-0.467345;0.378201;-0.423643;-0.480621;0.352504;-0.458129;0.381741
-0.284204;0.419889;-0.112476;0.148762;-0.338954;-0.129444;-0.399899;0.0456404;0.181204;-0.265374;-0.435484;-0.00773644;0.292291;0.13625;0.391202;-0.291192;-0.320002;-0.0200964;-0.0176244;0.141163;0.0483871;0.0290384;-0.0787835;0.419431;-0.131153;-0.216269;0.463897;0.00596637;-0.43881;0.0632496;0.416684;0.189474;-0.362789;-0.29989;-0.320856;-0.419767;-0.161641;0.251488;-0.265557;-0.235466;-0.200858;0.134693;-0.131764;-0.227287;0.266869;0.0926695;0.397183;-0.481658;0.409452;0.395627
-0.311213;-0.13567;0.242241;-0.314508;0.253227;0.472106;-0.294763;-0.130787;-0.311243;0.0902585;0.422239;-0.0332194;-0.23806;0.439116;-0.327723;0.320978;0.403958;0.346889;-0.39407;0.0744804;-0.0961486;0.294366;0.236412;0.321009;0.0807672;0.0239113;0.237541;-0.163839;-0.284387;0.369076;0.0798212;-0.204855;0.0238502;-0.0386517;-0.464751;0.382382;0.450499;-0.0299539;0.0827815;-0.299432;-0.431303;-0.468444;0.245293;-0.115406;0.363186;0.0244606;0.389676;-0.173391;-0.320612;-0.153645
0.0206763;0.418912;0.120258;-0.150838;0.100604;-0.279473;0.171163;0.0887936;0.42526;-0.0460067;-0.164968;0.0453658;-0.412137;-0.261711;-0.441893;-0.0294656;-0.437529;0.464568;-0.271935;-0.481964;0.437193;0.220389;-0.474151;0.313623;0.329463;0.169515;0.412015;-0.379391;0.0141453;-0.20748;0.0291604;-0.242363;0.295709;-0.104633;-0.198141;0.424345;-0.344295;-0.208426;0.0146336;-0.408322;0.207175;-0.435514;-0.349788;0.112934;0.486602;-0.183859;-0.23162;-0.288537;0.115131;-0.191733
-0.292688;-0.497986;-0.139485;0.402524;-0.111438;-0.298761;0.130024;-0.294488;-0.493744;-0.316187;0.426878;-0.174612;-0.11681;0.0409406;-0.199637;-0.354274;-0.226859;-0.203543;-0.178152;0.0236061;0.392727;0.438108;0.11681;0.317347;0.462188;-0.0813166;-0.0148473;-0.349025;0.0377056;0.284997;0.140767;-0.178976;0.41586;0.0892819;0.101093;0.252129;-0.10857;0.240623;0.258599;-0.0920591;-0.349818;0.451689;0.165151;-0.436888;-0.422361;-0.0623035;0.0603809;0.343074;0.264855;-0.476592
0.175497;-0.0626087;-0.00688192;-0.185263;-0.156209;0.39349;-0.021836;-0.409207;-0.0509201;-0.103595;-0.34463;0.0731681;-0.25692;0.441527;0.287469;0.228263;-0.436613;-0.194418;-0.324671;-0.240928;0.483001;-0.276727;0.254173;-0.0570849;0.422666;-0.325068;0.354976;-0.0293741;-0.242454;0.191733;-0.086108;-0.055681;-0.0507675;0.0849178;0.409848;0.189718;0.234123;-0.495025;0.311731;0.0387127;-0.0999023;0.237236;-0.183004;-0.260674;0.18215;0.139729;0.162252;-0.351344;0.308313;0.130512
0.287439;0.365352;-0.272729;-0.370663;0.134785;-0.0423444;0.0491806;-0.138752;0.363826;-0.0563219;-0.269951;-0.0727103;-0.236473;0.179556;0.0319987;0.0494552;0.143147;0.31225;0.289972;-0.104633;-0.0173498;-0.0469222;0.0161901;0.389492;-0.375668;0.22808;-0.125813;-0.0831172;0.286584;-0.138447;0.0527818;0.3258;-0.318964;0.449278;0.0717948;-0.364834;-0.485015;0.0771661;-0.449126;-0.146229;-0.340846;-0.0579394;-0.0277261;-0.18337;0.263176;0.130665;-0.0309915;0.445524;-0.40051;0.212851
0.169759;0.339198;-0.0830561;-0.194143;0.131581;0.100513;0.0854671;-0.234794;0.391751;0.305445;0.313013;0.159139;0.170156;-0.478484;-0.284173;-0.318018;-0.246941;0.28103;0.0239418;-0.336024;0.0900754;0.415464;0.20217;0.33224;-0.365169;-0.342158;0.268578;0.48056;-0.0383465;-0.0811945;0.0916623;0.203299;0.188223;0.142445;0.446898;-0.149831;-0.263298;0.148854;0.114704;-0.14214;0.463561;0.369137;0.300378;-0.385128;-0.310053;-0.120869;0.157643;0.0159154;0.163991;-0.361568
